age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,contact_efficiency,is_repeat_customer
32,admin.,single,university.degree,no,no,no,cellular,aug,fri,47,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,11.75,0
30,technician,married,university.degree,no,no,no,cellular,aug,fri,65,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,32.5,0
33,admin.,single,university.degree,no,no,no,cellular,aug,fri,102,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,34.0,0
37,technician,single,university.degree,no,no,no,cellular,aug,fri,180,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,90.0,0
37,technician,married,professional.course,no,no,no,cellular,aug,fri,243,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,24.3,0
31,admin.,single,university.degree,no,no,yes,cellular,aug,fri,187,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,93.5,0
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,101,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,50.5,0
37,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,163,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,81.5,0
47,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,27,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,2.4545454545454546,0
48,admin.,married,university.degree,no,yes,no,cellular,aug,fri,651,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,72.33333333333333,0
36,admin.,single,university.degree,no,no,no,cellular,aug,fri,71,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,23.666666666666668,0
33,unemployed,married,university.degree,no,no,no,cellular,aug,fri,247,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,123.5,0
31,technician,married,university.degree,no,no,no,cellular,aug,fri,379,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,189.5,0
31,blue-collar,married,basic.4y,no,yes,no,telephone,aug,fri,295,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,98.33333333333333,0
37,admin.,single,university.degree,no,yes,no,cellular,aug,fri,212,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,30.285714285714285,0
39,admin.,married,university.degree,no,no,no,cellular,aug,fri,115,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,28.75,0
52,technician,married,professional.course,no,no,no,cellular,aug,fri,77,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,38.5,0
31,technician,married,university.degree,no,no,no,cellular,aug,fri,238,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,79.33333333333333,0
30,technician,single,university.degree,no,no,yes,cellular,aug,fri,81,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,40.5,0
33,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,374,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,187.0,0
42,admin.,single,university.degree,no,no,no,cellular,aug,fri,361,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,180.5,0
32,technician,divorced,high.school,no,no,no,cellular,aug,fri,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,36.0,0
31,technician,married,high.school,no,no,no,cellular,aug,fri,171,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,24.428571428571427,0
36,technician,single,professional.course,no,no,yes,cellular,aug,fri,66,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,16.5,0
48,technician,married,university.degree,no,no,no,cellular,aug,fri,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,209.0,0
48,technician,married,university.degree,no,no,no,cellular,aug,fri,239,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,239.0,0
29,technician,single,professional.course,no,no,no,cellular,aug,fri,152,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,152.0,0
29,technician,single,professional.course,no,no,no,cellular,aug,fri,198,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,198.0,0
55,admin.,married,high.school,no,yes,no,cellular,aug,fri,629,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,314.5,0
35,management,married,university.degree,no,no,yes,cellular,aug,fri,10,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,1.1111111111111112,0
37,management,married,high.school,no,no,no,cellular,aug,fri,132,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,66.0,0
53,self-employed,married,basic.9y,no,yes,yes,cellular,aug,fri,1241,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes,177.28571428571428,0
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,217,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,54.25,0
32,technician,married,professional.course,no,no,yes,cellular,aug,fri,219,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,109.5,0
33,admin.,married,university.degree,no,yes,yes,telephone,aug,fri,28,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,14.0,0
53,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,61,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,30.5,0
40,management,married,university.degree,no,yes,no,cellular,aug,fri,117,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,39.0,0
48,technician,married,university.degree,no,no,no,cellular,aug,fri,607,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,303.5,0
39,technician,married,professional.course,no,no,no,cellular,aug,fri,337,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,168.5,0
60,management,married,university.degree,no,yes,no,cellular,aug,fri,527,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,131.75,0
59,admin.,married,university.degree,no,yes,no,cellular,aug,fri,73,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,14.6,0
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,173,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,57.666666666666664,0
51,unemployed,married,basic.9y,no,no,no,cellular,aug,fri,81,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,40.5,0
31,technician,divorced,high.school,no,yes,no,cellular,aug,fri,291,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,97.0,0
60,management,married,university.degree,no,no,no,cellular,aug,fri,222,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,74.0,0
42,entrepreneur,married,high.school,no,no,no,cellular,aug,fri,277,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,92.33333333333333,0
48,self-employed,married,high.school,no,yes,no,cellular,aug,fri,175,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,175.0,0
32,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,309,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,103.0,0
41,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,97,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,32.333333333333336,0
59,management,married,university.degree,no,no,no,cellular,aug,fri,511,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,170.33333333333334,0
39,technician,married,professional.course,no,no,yes,cellular,aug,fri,55,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,27.5,0
41,self-employed,married,basic.9y,no,no,yes,cellular,aug,fri,173,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,57.666666666666664,0
40,technician,married,professional.course,no,no,yes,cellular,aug,fri,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,41.0,0
34,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,346,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,69.2,0
39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,215,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,215.0,0
39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,347,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,347.0,0
43,housemaid,married,basic.6y,no,no,no,cellular,aug,fri,618,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,618.0,0
55,technician,divorced,professional.course,no,no,no,cellular,aug,fri,203,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,203.0,0
44,blue-collar,married,illiterate,no,no,no,cellular,aug,fri,460,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,460.0,0
40,technician,married,high.school,no,yes,yes,cellular,aug,fri,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,105.0,0
33,admin.,married,university.degree,no,no,no,cellular,aug,fri,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,157.0,0
30,management,married,university.degree,no,no,no,cellular,aug,fri,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,122.0,0
31,technician,divorced,high.school,no,no,no,cellular,aug,fri,129,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,43.0,0
33,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,661,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,661.0,0
36,admin.,married,university.degree,no,no,no,cellular,aug,fri,296,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,98.66666666666667,0
39,admin.,married,professional.course,no,no,yes,cellular,aug,fri,323,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,107.66666666666667,0
39,admin.,married,professional.course,no,yes,yes,cellular,aug,fri,112,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,37.333333333333336,0
47,technician,married,professional.course,no,yes,yes,cellular,aug,fri,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,26.0,0
44,technician,single,professional.course,no,yes,yes,cellular,aug,fri,79,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,19.75,0
35,technician,single,professional.course,no,no,yes,cellular,aug,fri,30,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,7.5,0
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,602,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,86.0,0
58,technician,divorced,professional.course,no,no,no,cellular,aug,fri,75,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,10.714285714285714,0
42,entrepreneur,married,high.school,no,no,no,cellular,aug,fri,332,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,166.0,0
31,technician,married,professional.course,no,no,no,cellular,aug,fri,121,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,60.5,0
52,admin.,single,university.degree,no,yes,no,cellular,aug,fri,436,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,109.0,0
30,admin.,married,university.degree,no,no,no,cellular,aug,fri,186,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,62.0,0
31,technician,married,professional.course,no,yes,no,cellular,aug,fri,270,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,90.0,0
39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,123,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,61.5,0
30,admin.,single,university.degree,no,no,no,cellular,aug,fri,192,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,38.4,0
56,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,263,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,37.57142857142857,0
31,technician,married,professional.course,no,yes,yes,cellular,aug,fri,143,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,35.75,0
36,admin.,married,professional.course,no,yes,yes,cellular,aug,fri,153,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,38.25,0
34,technician,married,university.degree,no,yes,yes,cellular,aug,fri,289,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,57.8,0
37,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,239,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,79.66666666666667,0
34,admin.,single,university.degree,no,no,yes,cellular,aug,fri,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,26.0,0
32,technician,single,professional.course,no,no,no,cellular,aug,fri,309,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,61.8,0
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,353,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,35.3,0
31,technician,divorced,high.school,no,no,no,cellular,aug,fri,101,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,25.25,0
35,technician,married,professional.course,no,no,no,cellular,aug,fri,222,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,37.0,0
35,admin.,married,university.degree,no,no,no,cellular,aug,fri,166,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,33.2,0
45,unemployed,married,professional.course,no,yes,yes,cellular,aug,fri,98,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,19.6,0
40,technician,single,university.degree,no,no,yes,cellular,aug,fri,140,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,20.0,0
31,management,married,university.degree,no,no,no,cellular,aug,fri,58,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,19.333333333333332,0
30,self-employed,married,professional.course,no,no,no,cellular,aug,fri,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,132.0,0
39,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,155,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,77.5,0
32,technician,single,university.degree,no,no,no,cellular,aug,fri,182,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,182.0,0
46,housemaid,married,basic.4y,no,yes,no,cellular,aug,fri,195,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,195.0,0
46,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,177,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,177.0,0
48,self-employed,married,high.school,no,no,no,cellular,aug,fri,90,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,30.0,0
36,admin.,divorced,high.school,no,no,yes,cellular,aug,fri,263,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,263.0,0
33,admin.,single,university.degree,no,no,no,cellular,aug,fri,398,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,79.6,0
32,management,married,high.school,no,no,no,cellular,aug,fri,160,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,160.0,0
32,technician,single,professional.course,no,no,yes,cellular,aug,fri,82,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,16.4,0
53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,160,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,160.0,0
31,technician,single,professional.course,no,no,no,cellular,aug,fri,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,109.0,0
31,technician,single,professional.course,no,no,yes,cellular,aug,fri,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,142.0,0
32,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,197,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,39.4,0
36,technician,single,university.degree,no,no,no,cellular,aug,fri,148,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,29.6,0
54,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,209,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,104.5,0
32,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1366,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,1366.0,0
32,admin.,single,university.degree,no,yes,no,cellular,aug,fri,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,124.0,0
32,admin.,single,university.degree,no,no,no,cellular,aug,fri,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,121.0,0
39,admin.,married,professional.course,no,no,no,cellular,aug,fri,306,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,102.0,0
31,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,173,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,173.0,0
52,housemaid,married,basic.6y,no,yes,no,cellular,aug,fri,268,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,268.0,0
58,services,married,high.school,no,no,no,cellular,aug,fri,155,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,31.0,0
35,admin.,single,university.degree,no,yes,no,cellular,aug,fri,176,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,44.0,0
48,technician,married,university.degree,no,yes,no,cellular,aug,fri,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,56.0,0
35,management,married,university.degree,no,no,yes,cellular,aug,fri,873,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes,174.6,0
52,housemaid,married,basic.6y,no,yes,no,cellular,aug,fri,208,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,208.0,0
31,technician,divorced,high.school,no,yes,no,cellular,aug,fri,138,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,138.0,0
60,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,148,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,18.5,0
45,blue-collar,married,basic.6y,no,no,no,cellular,aug,fri,200,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,200.0,0
45,blue-collar,married,basic.6y,no,no,no,cellular,aug,fri,311,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,311.0,0
36,admin.,married,professional.course,no,yes,no,cellular,aug,fri,56,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,56.0,0
47,technician,married,professional.course,no,yes,no,cellular,aug,mon,139,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,46.333333333333336,0
35,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,87.0,0
46,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,626,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,313.0,0
35,management,divorced,university.degree,no,no,yes,cellular,aug,mon,116,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,16.571428571428573,0
29,admin.,single,university.degree,no,no,no,cellular,aug,mon,162,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,81.0,0
29,admin.,single,university.degree,no,yes,no,cellular,aug,mon,109,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,36.333333333333336,0
30,technician,single,professional.course,no,no,no,cellular,aug,mon,48,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,16.0,0
50,admin.,married,university.degree,no,yes,no,cellular,aug,mon,540,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,180.0,0
31,technician,single,professional.course,no,no,no,cellular,aug,mon,122,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,61.0,0
40,technician,married,university.degree,no,no,no,cellular,aug,mon,342,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,171.0,0
33,management,married,university.degree,no,no,no,cellular,aug,mon,191,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,63.666666666666664,0
35,management,divorced,university.degree,no,no,no,cellular,aug,mon,288,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,41.142857142857146,0
39,technician,married,professional.course,no,yes,no,cellular,aug,mon,209,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,69.66666666666667,0
42,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,91,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,18.2,0
31,technician,single,professional.course,no,no,no,cellular,aug,mon,196,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,19.6,0
48,admin.,single,university.degree,no,yes,no,cellular,aug,mon,110,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,55.0,0
41,admin.,divorced,university.degree,no,no,no,cellular,aug,mon,115,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,28.75,0
42,technician,divorced,university.degree,no,yes,no,cellular,aug,mon,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,28.5,0
57,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,44.0,0
30,admin.,single,university.degree,no,no,no,cellular,aug,mon,68,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,34.0,0
32,admin.,single,university.degree,no,no,yes,cellular,aug,mon,78,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,39.0,0
40,admin.,single,university.degree,no,yes,no,cellular,aug,mon,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,53.333333333333336,0
36,admin.,married,professional.course,no,yes,no,cellular,aug,mon,472,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,67.42857142857143,0
37,admin.,single,university.degree,no,no,yes,cellular,aug,mon,205,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,25.625,0
33,admin.,married,university.degree,no,yes,no,cellular,aug,mon,63,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,21.0,0
35,technician,married,professional.course,no,yes,no,cellular,aug,mon,132,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,33.0,0
33,technician,married,high.school,no,yes,yes,cellular,aug,mon,85,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,28.333333333333332,0
33,self-employed,married,university.degree,no,no,no,cellular,aug,mon,425,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,141.66666666666666,0
31,technician,married,professional.course,no,yes,no,cellular,aug,mon,50,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,5.0,0
30,technician,divorced,university.degree,no,no,no,cellular,aug,mon,66,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,13.2,0
37,admin.,married,university.degree,no,yes,no,cellular,aug,mon,121,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,60.5,0
41,admin.,married,university.degree,no,yes,no,cellular,aug,mon,145,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,36.25,0
31,technician,married,university.degree,no,no,no,cellular,aug,mon,99,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,14.142857142857142,0
45,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,56.0,0
59,retired,married,basic.9y,no,yes,no,cellular,aug,mon,337,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,84.25,0
35,management,divorced,university.degree,no,yes,no,cellular,aug,mon,961,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,480.5,0
32,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,87,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,21.75,0
50,technician,divorced,professional.course,no,no,no,cellular,aug,mon,73,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,36.5,0
35,technician,married,professional.course,no,no,yes,cellular,aug,mon,463,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,231.5,0
30,admin.,single,university.degree,no,no,yes,cellular,aug,mon,67,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,8.375,0
37,admin.,single,university.degree,no,no,yes,cellular,aug,mon,103,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,34.333333333333336,0
49,services,married,high.school,no,yes,no,cellular,aug,mon,234,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,29.25,0
37,admin.,single,university.degree,no,no,yes,cellular,aug,mon,220,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,110.0,0
50,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,79,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,26.333333333333332,0
47,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,80,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,40.0,0
35,management,divorced,university.degree,no,no,no,cellular,aug,mon,83,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,11.857142857142858,0
33,technician,married,professional.course,no,yes,no,cellular,aug,mon,417,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,208.5,0
50,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,343,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,343.0,0
50,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,119.0,0
47,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,mon,149,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,21.285714285714285,0
58,admin.,married,university.degree,no,no,no,cellular,aug,mon,129,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,64.5,0
30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,113,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,37.666666666666664,0
56,retired,married,professional.course,no,yes,no,cellular,aug,mon,147,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,49.0,0
37,technician,single,professional.course,no,yes,no,cellular,aug,mon,101,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,50.5,0
39,admin.,divorced,university.degree,no,no,no,cellular,aug,mon,125,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,62.5,0
35,technician,married,professional.course,no,no,no,cellular,aug,mon,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,45.0,0
30,admin.,single,university.degree,no,no,no,cellular,aug,mon,167,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,83.5,0
47,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,96,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,48.0,0
35,technician,married,professional.course,no,no,no,cellular,aug,mon,91,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,45.5,0
57,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,84,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,42.0,0
53,management,married,university.degree,no,yes,no,cellular,aug,mon,342,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,114.0,0
